,PREDICT
2618,3323.533782000001
2619,2094.77325
2620,2906.8561680000007
2621,250.75359600000004
2622,397.10975200000007
2623,4526.5678020000005
2624,3628.8363720000007
2625,269.24286200000006
2626,235.41356400000006
2627,2311.72418
2628,246.4591859999999
2629,1152.4798260000005
2630,2161.386540000001
2631,4936.420965999998
2632,1159.7836519999996
2633,1957.4852900000012
2634,4886.525914
2635,1680.2395120000008
2636,2942.576337999999
2637,1499.8543180000001
2638,460.6137559999999
2639,2273.9533460000025
2640,2224.3445879999995
2641,511.6539840000003
2642,1509.528392
2643,2956.5647960000006
2644,2595.1752139999985
2645,1647.9348959999995
2646,2104.3874020000007
2647,1841.909067999999
2648,394.4598679999999
2649,4549.571192000003
2650,397.5092319999999
2651,2983.4897480000013
2652,606.6236960000002
2653,3282.939956
2654,2996.013446000003
2655,2851.181972
2656,1737.9377399999985
2657,3043.6514359999987
2658,2350.5935840000006
2659,1588.3391379999998
2660,1113.4306559999995
2661,3779.8731019999996
2662,1177.0811360000005
2663,297.71247000000005
2664,862.8967740000003
2665,2351.758733999999
2666,3606.165881999999
2667,2311.477834000001
2668,2236.3489620000005
2669,3643.384102000001
2670,2640.3430860000003
2671,2020.0172259999983
2672,935.8484799999999
2673,2017.1343120000008
2674,1838.2871159999993
2675,2361.4594400000015
2676,1116.8861579999989
2677,273.470692
2678,2251.96863
2679,2310.6722160000013
2680,646.4119039999999
2681,1410.0978199999995
2682,2753.1961860000024
2683,2438.5324480000018
2684,3306.3095360000007
2685,1645.9241800000004
2686,1913.7688620000015
2687,881.4526200000004
2688,1434.8322899999998
2689,1302.398012
2690,3145.225884000001
2691,642.3105760000001
2692,1528.1508179999996
2693,3675.3225280000015
2694,348.2134
2695,2808.6240359999997
2696,2140.7400820000003
2697,2206.9938399999996
2698,4938.944348000002
2699,2519.154170000001
2700,1697.4704160000003
2701,2613.6711380000006
2702,3293.106721999998
2703,2577.098744000002
2704,2647.407224000002
2705,654.1218680000001
2706,2656.6019220000017
2707,2691.4365779999994
2708,1679.6136600000004
2709,2599.636074
2710,3083.7725440000013
2711,3127.302548000001
2712,563.3866440000004
2713,2729.280650000001
2714,3519.4121420000015
2715,2902.25549
2716,1973.0250619999995
2717,667.4045779999999
2718,2098.887894
2719,1706.4121100000007
2720,715.608498
2721,215.45953799999998
2722,3277.2074179999986
2723,1924.135368
2724,2726.7040040000015
2725,2532.7498059999984
2726,1946.1067680000006
2727,226.57174000000003
2728,2689.5656799999997
2729,809.6660640000003
2730,4258.257060000001
2731,1712.4442579999993
2732,1795.3363579999993
2733,2314.6537
2734,2045.2909939999995
2735,1020.7779280000002
2736,2625.855277999999
2737,2877.7607079999993
2738,879.1156620000003
2739,1643.5139840000002
2740,613.0020599999999
2741,3740.883854
2742,2026.0294000000001
2743,2188.1250679999994
2744,1970.468390000001
2745,1500.9062819999992
2746,3436.7330979999974
2747,3036.327635999999
2748,526.7077220000001
2749,1621.416082
2750,2536.098779999999
2751,123.31947600000005
2752,2685.3311919999983
2753,2424.237722000001
2754,579.032944
2755,2781.059916
2756,1453.521296
2757,1866.164162
2758,2300.372290000001
2759,3293.333094000001
2760,200.4257740000001
2761,3832.870782
2762,2693.993249999999
2763,3635.4211340000015
2764,487.53205000000037
2765,1030.9846420000001
2766,2751.1987859999995
2767,2171.7397300000016
2768,1657.0297239999982
2769,796.070428
2770,4337.167676000004
2771,215.63930399999992
2772,3574.3339839999994
2773,1769.8561919999993
2774,2731.6841879999997
2775,2756.9046920000005
2776,765.6966320000002
2777,2577.0587959999993
2778,367.28191200000015
2779,406.5907440000002
2780,3214.8419319999985
2781,4681.739150000002
2782,1387.4872520000001
2783,3359.1607399999984
2784,3533.220833999999
2785,3185.426887999999
2786,3015.6545459999993
2787,4959.0049020000015
2788,356.30287
2789,1570.8885200000004
2790,1704.7143199999998
2791,3644.8422039999978
2792,928.8509219999999
2793,4510.515364000003
2794,3063.6786999999986
2795,279.54944599999993
2796,1236.6302879999994
2797,1133.7375559999996
2798,79.45657199999995
2799,142.40796199999997
2800,2056.5097240000014
2801,3273.225934000002
2802,3251.966940000001
2803,2712.509148
2804,3050.7222320000005
2805,3387.037786000002
2806,3326.010558000002
2807,244.64821
2808,1696.2453439999992
2809,3582.8029599999995
2810,2379.788913999999
2811,1790.023273999999
2812,2740.765699999999
2813,707.5989240000001
2814,2426.794393999999
2815,1482.0508259999997
2816,3030.3753840000004
2817,3063.7785699999995
2818,496.81996
2819,234.55468199999993
2820,1614.6915020000001
2821,3579.593804000002
2822,3922.4541719999975
2823,243.143502
2824,2701.809741999999
2825,3680.569032000001
2826,4683.889684000001
2827,364.2458639999999
2828,2896.9823540000016
2829,285.38185400000003
2830,227.35738399999974
2831,2874.371785999999
2832,2423.5852380000024
2833,1702.1975959999993
2834,2363.017412
2835,4904.782150000001
2836,316.3282379999999
2837,519.3905799999998
2838,3042.8791080000015
2839,1108.130888
2840,2684.7719200000006
2841,642.9830340000001
2842,3686.3348600000013
2843,283.15142399999996
2844,2688.194132000002
2845,1987.5528179999994
2846,692.59845
2847,2408.950953999999
2848,291.28749999999974
2849,743.2924620000006
2850,460.8001799999999
2851,134.64473400000003
2852,2879.8579779999995
2853,3807.4705119999985
2854,2901.3033959999993
2855,648.4292780000002
2856,1884.9730120000002
2857,3355.292442
2858,616.4708780000001
2859,2829.669974
2860,2359.874836000001
2861,2974.92756
2862,201.4178160000001
2863,1028.3280999999997
2864,2244.218717999999
2865,306.5609519999999
2866,846.2650899999999
2867,1583.2191360000004
2868,3296.1960339999996
2869,5297.4177260000015
2870,1110.1615779999995
2871,194.38696799999994
2872,693.6437559999999
2873,2827.492807999998
2874,596.916332
2875,2691.7228720000003
2876,4818.913924000003
2877,3457.446135999999
2878,2930.38554
2879,1760.0556159999996
2880,1140.309001999999
2881,1874.5199519999985
2882,3259.6769039999995
2883,4034.508311999999
2884,3992.0236139999993
2885,512.0734379999998
2886,3619.3287480000004
2887,2030.6433939999981
2888,3102.414944
2889,2386.333728
2890,3714.6380180000015
2891,718.671178
2892,3135.744892000001
2893,825.4188920000004
2894,640.539548
2895,2255.457422000001
2896,572.8410039999998
2897,230.09382200000016
2898,487.73178999999976
2899,2070.771160000001
2900,2758.422716000001
2901,553.319748
2902,2906.94938
2903,3394.6944860000012
2904,3292.9669039999994
2905,116.62152800000004
2906,1461.5242120000007
2907,2924.386681999999
2908,2581.0269640000015
2909,1106.1934099999996
2910,322.93963199999996
2911,5119.835550000004
2912,2356.2861740000017
2913,991.4560959999998
2914,3413.9494220000006
2915,2174.842358000001
2916,345.2173
2917,1119.7690719999991
2918,639.8604320000001
2919,2798.330768
2920,2766.6053979999983
2921,278.7638019999997
2922,2176.8397580000014
2923,414.68687199999977
2924,2746.797848000002
2925,3496.3022239999996
2926,567.1484139999997
2927,4085.355458
2928,534.6440580000003
2929,706.0409520000003
2930,3231.9929400000005
2931,2074.9856740000005
2932,734.5971140000005
2933,1735.0614840000003
2934,3187.963586
2935,1633.340559999999
2936,3375.805739999999
2937,3595.8659559999987
2938,2403.4780779999996
2939,1096.1864359999997
2940,2189.8827800000004
2941,1974.8160639999999
2942,2687.2886440000007
2943,1700.180222
2944,4023.0632100000007
2945,1737.3185460000009
2946,2174.482826
2947,2894.6453959999994
2948,1185.2305280000005
2949,649.3946880000004
2950,3302.454553999998
2951,3299.4051900000004
2952,3491.262118
2953,1735.7738900000002
2954,2563.762770000002
2955,3398.5760999999993
2956,1196.9219760000005
2957,664.508348
2958,2885.297564000002
2959,857.3639760000005
2960,3395.520078000001
2961,1170.7094300000006
2962,1559.0505959999991
2963,1283.882114
2964,649.547822
2965,1774.9162719999995
2966,3932.554358000001
2967,3627.1119499999995
2968,577.9010840000001
2969,1135.1224200000004
2970,2914.958954
2971,3485.4097359999987
2972,3393.136514
2973,4575.211149999997
2974,247.53112399999995
2975,1876.1578199999992
2976,921.96655
2977,3197.684266
2978,4063.5638239999994
2979,183.25479199999998
2980,2313.8414240000016
2981,2991.652455999999
2982,224.0417000000002
2983,198.40174200000004
2984,820.4786560000003
2985,1773.7844120000002
2986,3521.429516000002
2987,3094.6650320000017
2988,3508.5263120000013
2989,216.96424599999997
2990,3507.7273519999994
2991,588.40075
2992,791.9824160000003
2993,2521.2647559999996
2994,643.3558820000001
2995,2223.459074
2996,2831.24792
2997,2548.362816
2998,2159.695408000001
2999,3795.153212
3000,1126.4803359999999
3001,3312.72119
3002,2259.9715459999993
3003,3964.9188960000015
3004,3169.327844
3005,2422.979360000001
3006,2170.1950740000007
3007,2279.3929320000007
3008,3295.1440700000016
3009,4337.527207999996
3010,5085.400374000003
3011,2144.148978000001
3012,1825.7034960000005
3013,5133.684190000002
3014,2750.8658860000014
3015,713.5312019999999
3016,2986.97854
3017,729.264056
3018,3464.6966979999993
3019,2895.9170739999995
3020,4035.3671940000017
3021,2222.4936640000005
3022,1959.7024040000015
3023,309.46384
3024,2658.9388799999997
3025,2667.1481939999994
3026,3455.9614020000013
3027,229.85413400000004
3028,266.52639799999986
3029,1865.7047599999996
3030,2290.88464
3031,385.3783559999998
3032,1929.7613780000006
3033,2237.1079739999986
3034,328.20610999999985
3035,1791.3615319999997
3036,1703.9153599999993
3037,3066.614878000001
3038,1159.510674
3039,1907.6568179999992
3040,2175.5947120000023
3041,937.8658539999998
3042,2320.9188780000013
3043,3975.844673999997
3044,3619.628357999999
3045,2710.118926000001
3046,3477.952776000002
3047,216.28513000000012
3048,3134.5730839999997
3049,1224.3595940000005
3050,1997.4399480000004
3051,781.3229580000001
3052,2293.727605999999
3053,1263.9746940000002
3054,1569.2040459999992
3055,1417.4882
3056,3908.139472000002
3057,4859.214798000001
3058,1125.3751079999993
3059,2429.6972820000015
3060,68.34437000000004
3061,3249.37032
3062,555.4037019999997
3063,1655.1255359999993
3064,251.26626199999998
3065,2166.040482000001
3066,567.6211320000002
3067,146.83553199999997
3068,1629.0461500000001
3069,717.2530240000003
3070,1273.8618239999998
3071,1293.0168899999994
3072,783.3137000000003
3073,612.5692899999999
3074,707.5523179999996
3075,3418.709891999999
3076,4556.808438
3077,4220.186616000003
3078,999.3924319999991
3079,1307.5246719999998
3080,2684.1860160000006
3081,1868.4345400000007
3082,4703.630654
3083,421.3515300000001
3084,1613.6262220000008
3085,74.04361800000002
3086,2516.704026000001
3087,293.0119219999999
3088,5057.1504799999975
3089,1301.8986620000003
3090,2240.8364539999993
3091,845.7324500000001
3092,2616.2810740000014
3093,2799.5292080000017
3094,1964.8490379999992
3095,2504.886076
3096,231.41210600000002
3097,2541.9378460000007
3098,3599.234904000001
3099,3092.0617540000017
3100,2588.603768000001
3101,2212.579901999998
3102,2284.8058859999987
3103,3237.2927080000018
3104,1789.9034299999998
3105,3439.4961679999997
3106,2042.87414
3107,663.9690499999998
3108,2532.177217999999
3109,436.74482600000016
3110,880.8733739999999
3111,235.100638
3112,851.405066
3113,2369.189377999998
3114,3278.8053379999997
3115,758.6790999999996
3116,3484.5508539999996
3117,460.93334000000004
3118,3243.5645439999994
3119,610.0592240000002
3120,3009.888718
3121,4663.749234
3122,716.0346099999999
3123,3389.3814020000004
3124,1187.7339359999999
3125,274.28962599999994
3126,2653.958695999999
3127,2966.9579339999996
3128,2945.0198240000013
3129,2242.3078719999994
3130,2081.643674000001
3131,3391.2789320000006
3132,3799.407674000002
3133,2140.800004
3134,2264.971704
3135,2936.1380520000002
3136,2338.822240000001
3137,1133.0051760000001
3138,3509.03232
3139,1065.9391420000004
3140,2958.4490099999994
3141,4318.27893
3142,3315.7239479999976
3143,661.8784380000001
3144,3283.878734
3145,908.0180399999999
3146,3610.759902000001
3147,1483.9283819999996
3148,3517.1151319999976
3149,664.9211440000004
3150,2603.264684000001
3151,682.0388620000001
3152,148.559954
3153,3353.288383999999
3154,1452.1164580000002
3155,539.8972199999998
3156,4538.279224000001
3157,3418.736523999999
3158,1824.3252899999998
3159,525.1364340000003
3160,4685.367760000001
3161,1699.301365999999
3162,3941.389524
3163,201.9904039999999
3164,3536.6630200000004
3165,799.6923799999998
3166,2780.5472500000005
3167,511.2212140000002
3168,4444.854168000001
3169,3260.262808
3170,3316.6294360000006
3171,1178.5458959999999
3172,4096.560872000001
3173,1462.0568520000008
3174,716.16777
3175,2628.844719999999
3176,1912.304102
3177,2032.7739539999995
3178,3448.444519999998
3179,3543.1945180000002
3180,2188.0118819999993
3181,1240.6716940000003
3182,839.2542160000003
3183,600.8378940000002
3184,4002.6031760000005
3185,3316.536224
3186,845.9321900000004
3187,3160.113172000003
3188,2757.503912
3189,1631.9690119999996
3190,3062.147359999999
3191,1889.47382
3192,1794.0447060000004
3193,2443.98535
3194,3659.0570340000004
3195,823.1285400000004
3196,1515.5871720000007
3197,2260.5308180000015
3198,1974.2634499999997
3199,2323.8750300000006
3200,1683.5618540000016
3201,2707.0429299999987
3202,2096.6308320000007
3203,3106.769276000002
3204,2807.492176000001
3205,661.6853559999997
3206,201.9904039999999
3207,192.50941199999997
3208,195.62535600000004
3209,499.563056
3210,2145.760214
3211,3658.0183859999997
3212,1434.6325499999998
3213,1007.6150620000002
3214,1743.99652
3215,3122.715185999999
3216,2585.6609320000002
3217,2184.0503720000006
3218,1571.9937479999996
3219,3049.2907619999996
3220,1771.5539819999997
3221,622.5429740000001
3222,603.4211979999999
3223,596.9895700000001
3224,3729.8182580000007
3225,1257.1569019999997
3226,1905.2333060000008
3227,2200.229312000001
3228,1931.2727439999994
3229,2359.5153039999987
3230,1099.0560339999993
3231,126.195732
3232,2947.183674
3233,2892.3150959999994
3234,2092.789166000001
3235,4141.089576000001
3236,528.1458499999999
3237,2394.6762019999996
3238,2435.509716
3239,407.4762579999999
3240,2145.0810979999987
3241,405.2724600000001
3242,1240.398716
3243,3223.5772279999974
3244,2480.105
3245,459.58176599999985
3246,2482.215586000001
3247,4393.2280359999995
3248,1392.5206999999996
3249,1591.3552120000002
3250,2191.074562000001
3251,2002.306945999999
3252,2708.001682
3253,651.8048839999999
3254,2088.168514000001
3255,1671.9036959999999
3256,1677.9624760000004
3257,112.98625999999999
3258,2887.900841999999
3259,2848.5853520000005
3260,1942.0587039999998
3261,2099.9065680000003
3262,1212.2753239999997
3263,1119.4295139999997
3264,246.22615600000006
3265,795.1715980000004
3266,547.3408639999999
3267,580.417808
3268,2571.932136
3269,712.8187959999999
3270,2431.3085180000026
3271,541.9944899999999
3272,1065.020338
3273,2554.7611539999984
3274,3079.105286
3275,2341.325648
3276,2713.4945319999974
3277,2276.1504860000005
3278,3015.1751700000004
3279,2492.402326
3280,233.60258799999997
3281,563.7461760000003
3282,135.75662000000003
3283,4025.786332000001
3284,3429.8487259999965
3285,1770.8815240000001
3286,2003.09259
3287,3064.763953999998
3288,3481.2618020000014
3289,2401.407440000001
3290,1906.651459999999
3291,3022.2326500000026
3292,155.87709600000008
3293,4076.2672880000005
3294,234.847634
3295,3152.682844
3296,3220.734262000001
3297,2513.3883419999997
3298,979.6647780000004
3299,2554.468202000001
3300,720.8150540000005
3301,1405.1575840000005
3302,2639.0114860000003
3303,2495.1587379999996
3304,3665.2756059999983
3305,2505.7982220000013
3306,2373.730134000001
3307,3441.493568
3308,2140.513709999999
3309,2418.5651060000023
3310,1942.83769
3311,3320.5976040000014
3312,3195.3539659999988
3313,353.6862760000001
3314,3678.6715019999992
3315,703.9969459999998
3316,637.4968419999999
3317,1922.6240019999996
3318,1520.2211399999992
3319,308.17218799999995
3320,3808.4492379999997
3321,3502.886985999998
3322,1898.0426660000012
3323,3492.9931979999983
3324,1788.1257439999995
3325,278.07136999999983
3326,3323.979868000001
3327,2487.881544000001
3328,3759.173380000001
3329,4747.114052000002
3330,3069.451186
3331,2377.0724500000006
3332,5167.100691999997
3333,3352.3828959999996
3334,1854.406133999999
3335,1814.2117880000003
3336,1054.1811139999995
3337,641.5915120000001
3338,1870.871368
3339,591.024002
3340,128.71245599999997
3341,2885.457355999999
3342,1732.3916260000003
3343,2985.7201780000014
3344,2432.686724000001
3345,3470.875321999997
3346,329.99045399999994
3347,3462.8457739999994
3348,3934.6982339999995
3349,557.7939239999997
3350,1326.7529760000002
3351,261.7725860000002
3352,3607.031422
3353,3751.8096320000004
3354,649.4679259999998
3355,3188.822468
3356,881.599096
3357,2034.2387139999998
3358,3206.0267399999984
3359,860.2402320000001
3360,481.89938199999983
3361,2445.1837899999987
3362,1261.1849919999995
3363,1664.0073079999995
3364,294.4766820000002
3365,535.3830960000003
3366,4899.315932
3367,3415.700475999998
3368,1571.9005359999999
3369,891.2598540000005
3370,1853.5805420000004
3371,619.22729
3372,1085.4071340000003
3373,1340.3952180000008
3374,4862.197581999999
3375,2611.840188000001
3376,2113.6153900000004
3377,2960.972392
3378,326.2153679999997
3379,1573.6116420000003
3380,3624.5419620000002
3381,1881.391008000001
3382,760.796344
3383,544.8507720000001
3384,2657.081298
3385,1846.656222
3386,2660.0241340000002
3387,3400.9996119999983
3388,2182.465768000002
3389,2014.4711119999993
3390,677.544712
3391,1282.956652
3392,3331.143875999999
3393,1065.3066319999994
3394,3204.5886119999977
3395,1937.6511079999996
3396,1675.6321760000003
3397,2681.309760000002
3398,3174.354634000001
3399,4243.349798
3400,299.2105200000002
3401,725.282572
3402,1537.6318099999999
3403,1471.4579479999998
3404,2036.489117999999
3405,4072.3257519999997
3406,1413.7464039999995
3407,2128.4028080000016
3408,2303.661342000001
3409,2619.7831819999997
3410,1733.9229659999994
3411,5683.834730000002
3412,3543.4541800000006
3413,1472.9559980000008
3414,3336.2505620000006
3415,2283.0215419999995
3416,1402.3013019999996
3417,2544.134985999999
3418,1348.3448699999997
3419,821.6438060000007
3420,2857.3805699999994
3421,674.2490020000004
3422,1381.1821260000004
3423,1734.8750599999992
3424,2515.7053259999993
3425,3005.700835999999
3426,2890.6639119999995
3427,1290.1872399999995
3428,2224.271349999999
3429,2595.980832
3430,1624.9248480000012
3431,2913.1146879999997
3432,1477.17717
3433,1218.6137400000002
3434,245.54038200000025
3435,2083.0485120000008
3436,1583.7917239999997
3437,4575.963504
3438,799.0132639999997
3439,4185.1655359999995
3440,3655.495003999999
3441,1463.7346680000005
3442,769.3185840000002
3443,2300.6252940000013
3444,2483.2076280000015
3445,2379.609147999999
3446,1581.488055999999
3447,1333.0847339999998
3448,743.4455960000007
3449,3554.513117999998
3450,2390.168736
3451,1536.280235999999
3452,2891.7158759999998
3453,1979.6564299999989
3454,2745.0467940000012
3455,2944.527131999999
3456,2237.3742939999984
3457,3145.2192259999983
3458,1578.851488000001
3459,3985.5653540000017
3460,619.8864319999998
3461,2502.575749999999
3462,96.09491399999993
3463,3847.3319579999975
3464,2635.8089880000007
3465,655.573312
3466,2877.893867999998
3467,1630.4709620000008
3468,213.89490800000019
3469,2666.6887919999995
3470,1632.1754099999994
3471,2353.809398000001
3472,2773.6362460000023
3473,85.50869400000002
3474,1566.8071659999994
3475,2667.0949300000025
3476,1796.22853
3477,3367.5498199999997
3478,1573.5916680000003
3479,2563.1768659999993
3480,620.2193320000002
3481,586.8228039999999
3482,4536.854412
3483,1841.689354
3484,1299.5350720000004
3485,2864.957374000003
3486,2533.828402000001
3487,888.9295540000005
3488,244.84795000000017
3489,2239.9709140000004
3490,450.60678199999995
3491,3444.7626459999988
3492,1724.2688659999992
3493,1484.6407880000008
3494,658.2964339999997
3495,2340.4867400000007
3496,3494.2249279999987
3497,851.5582000000002
3498,3240.508522
3499,2170.9540859999993
3500,3934.2055420000024
3501,839.0145279999996
3502,343.692618
3503,2937.87579
3504,985.3041040000004
3505,2613.1052080000018
3506,2394.642912000002
3507,4470.5207580000015
3508,2209.7103039999993
3509,2811.3271839999998
3510,851.0322180000003
3511,3313.074063999999
3512,1418.273844
3513,2816.4338699999994
3514,435.04037800000026
3515,59.91534200000003
3516,1349.4767299999999
3517,4226.651533999998
3518,3477.526664
3519,4381.170398
3520,3344.439902000001
3521,2781.5858980000003
3522,3220.155016
3523,3605.9195359999976
3524,3196.43922
3525,3011.2269759999976
3526,3650.268473999998
3527,2769.7746060000004
3528,2100.3792860000003
3529,3464.5835119999997
3530,2311.2647779999993
3531,3156.2515319999975
3532,1354.343727999999
3533,3435.9008479999993
3534,3354.4801659999985
3535,3649.715859999999
3536,237.19125000000008
3537,4366.169924000005
3538,651.4919580000001
3539,3116.2968740000006
3540,2781.446079999999
3541,878.0969879999984
3542,1657.968502
3543,1812.500682
3544,1116.0139599999998
3545,1629.9849279999994
3546,1670.0394559999993
3547,2599.9157100000007
3548,2327.2040299999994
3549,1374.1379619999998
3550,1963.4375420000003
3551,3254.6767459999996
3552,2645.2167420000005
3553,452.397784
3554,1334.2831739999986
3555,720.2358079999998
3556,3051.867408000003
3557,398.907412
3558,523.7715439999997
3559,3666.2743060000003
3560,3566.5840719999997
3561,1283.3627899999994
3562,3365.053069999999
3563,1029.5664880000006
3564,2879.185519999999
3565,1468.3153719999996
3566,264.9884000000001
3567,2059.1995559999996
3568,1277.7434379999995
3569,3327.4420279999995
3570,626.444562
3571,2182.718772000001
3572,3237.5989759999993
3573,2749.600865999999
3574,3207.8976379999995
3575,338.8123039999999
3576,4960.3964240000005
3577,3234.8625379999994
3578,2312.7428540000014
3579,1265.0466320000005
3580,1930.8532900000002
3581,3528.360494
3582,4195.864941999997
3583,3405.3872340000003
3584,1696.8778540000008
3585,2518.1954179999984
3586,663.3165660000004
3587,2135.0874400000007
3588,2379.3228539999996
3589,3434.9620699999996
3590,978.8658180000001
3591,2682.454935999999
3592,836.3912760000002
3593,2108.9348160000013
3594,1366.174994
3595,586.5764580000001
3596,185.58509199999992
3597,2839.0843859999995
3598,3333.154591999998
3599,1569.5835520000003
3600,596.9296479999997
3601,2302.982226000002
3602,2207.573086000002
3603,1529.935162000001
3604,86.69381800000002
3605,2763.089974
3606,2010.3098619999996
3607,881.88539
3608,391.1108939999998
3609,2500.9511979999993
3610,2213.132515999999
3611,3413.1171719999966
3612,2849.364337999998
3613,324.67071199999987
3614,990.3442099999999
3615,1752.658578000001
3616,3234.02363
3617,1706.831563999999
3618,1293.8957460000001
3619,3861.420286000001
3620,4833.321836
3621,1839.3324220000004
3622,2708.8139580000015
3623,2387.665328000001
3624,2993.097242
3625,1295.5202980000008
3626,2349.994364
3627,2191.4074619999997
3628,218.64872
3629,3321.849307999999
3630,1852.7948980000003
3631,2161.6661760000006
3632,458.01713600000005
3633,3351.750385999997
3634,2221.8744700000007
3635,532.5334719999998
3636,3144.9795379999982
3637,3070.3433579999987
3638,228.096422
3639,2450.4103200000004
3640,2613.9774059999995
3641,680.374362
3642,798.0678280000002
3643,1644.8589000000006
3644,3296.049557999997
3645,1751.200476
3646,784.432244
3647,2351.798682
3648,1136.047882000001
3649,2311.1116440000014
3650,1394.8909480000002
3651,2933.6279859999977
3652,2618.1453140000026
3653,3061.4749020000004
3654,2198.8910539999983
3655,2623.8512200000014
3656,2481.1037
3657,827.0367860000005
3658,1975.4152840000002
3659,1709.7943740000007
3660,2593.870246000002
3661,3928.9257479999987
3662,2588.7502440000007
3663,2683.859773999999
3664,234.82766000000004
3665,3154.686902000001
3666,2881.276132000001
3667,214.68055200000003
3668,523.0325060000005
3669,1329.2364100000004
3670,580.8705519999997
3671,390.9843920000001
3672,2704.832474000002
3673,3295.317178000003
3674,2590.614484000001
3675,3437.578664
3676,1316.040254000001
3677,1611.302580000001
3678,1836.0034220000016
3679,439.90737600000006
3680,3634.8618620000007
3681,2914.0667819999985
3682,1933.110352
3683,285.02897999999993
3684,1283.895429999999
3685,4113.372321999997
3686,1643.2742959999994
3687,3884.3104899999994
3688,2441.5152319999997
3689,2895.091482
3690,3235.9877400000005
3691,2726.650740000001
3692,3201.2662700000005
3693,1373.4655039999998
3694,2625.84862
3695,1409.0458560000009
3696,691.9659400000002
3697,2999.315814000001
3698,4314.850060000002
3699,1104.8152040000002
3700,2321.5580460000006
3701,1395.4302459999994
3702,3718.852531999998
3703,441.2589500000003
3704,2564.2288300000005
3705,824.3802440000005
3706,2534.440938
3707,1542.3323580000003
3708,1632.4217559999988
3709,2080.8846620000004
3710,1654.772662
3711,2353.00378
3712,1378.8251940000005
3713,2871.6286899999977
3714,2892.235199999999
3715,2925.3387760000005
3716,1272.6434099999992
3717,4340.596546000002
3718,2967.7768679999995
3719,3807.7568060000003
3720,932.2531600000001
3721,3478.7384199999988
3722,2437.4139040000005
3723,1791.9274620000003
3724,704.7160099999998
3725,2315.612451999999
3726,2067.9814580000016
3727,3614.288642000001
3728,486.22708200000017
3729,1699.301366
3730,1737.9577139999997
3731,1700.999156
3732,622.1235200000001
3733,2845.5026980000007
3734,465.79368
3735,550.11725
3736,3240.5418120000018
3737,2603.144840000001
3738,3033.930756
3739,3240.754868000002
3740,1019.3664319999998
3741,528.57862
3742,773.6928899999996
3743,3777.922308000002
3744,2904.312811999998
3745,1953.8833120000004
3746,306.1281820000003
3747,2070.5381300000013
3748,1499.2550980000003
3749,2609.5498359999992
3750,271.7795600000001
3751,3704.3713820000003
3752,3204.5353479999985
3753,2424.983418
3754,2003.891549999999
3755,2121.864652000001
3756,633.6618340000002
3757,2273.6936840000003
3758,2353.8959519999985
3759,1317.5116720000008
3760,1753.637304
3761,3449.796094000001
3762,1765.4619120000007
3763,3126.130740000001
3764,2735.9985719999995
3765,522.1802819999998
3766,1733.3170879999989
3767,4197.582706000003
3768,1212.0955580000002
3769,571.5693260000004
3770,1781.4610860000007
3771,3406.778755999997
3772,579.7719819999995
3773,2861.814797999999
3774,1904.0681559999998
3775,380.1584840000003
3776,3933.7794300000005
3777,691.5265119999999
3778,3057.366915999999
3779,943.5184959999999
3780,1071.4852560000008
3781,1766.2142659999995
3782,705.168754
3783,3160.3994660000003
3784,667.977166
3785,1542.9116039999997
3786,1665.2390379999995
3787,712.3793680000003
3788,2948.2556119999995
3789,1694.2412859999997
3790,1568.4050860000002
3791,1359.0842240000004
3792,693.4107260000003
3793,901.4465940000003
3794,4304.922982
3795,3176.1123459999985
3796,3424.4224560000016
3797,4447.2643640000015
3798,3083.2332460000007
3799,3562.329610000001
3800,1844.7520339999994
3801,3086.7619859999995
3802,1271.6979739999997
3803,2244.2852979999993
3804,532.5401300000002
3805,3330.804318000002
3806,380.13185199999987
3807,3173.4491459999977
3808,3180.0405659999997
3809,2393.2314159999996
3810,489.4029479999998
3811,2084.1670560000002
3812,2989.242259999999
3813,273.0578960000001
3814,1317.2719839999993
3815,936.9603660000002
3816,1917.1444679999997
3817,3048.0124260000007
3818,3170.979027999998
3819,2587.5784360000016
3820,2289.5130919999992
3821,3217.738161999997
3822,1737.3451780000012
3823,2788.823144
3824,2719.5732860000007
3825,654.2750019999999
3826,2256.109905999999
3827,1006.4033060000002
3828,2305.6853739999992
3829,2998.4236419999997
3830,4626.104902
3831,2304.8331500000004
3832,4356.602377999997
3833,2968.009898
3834,1374.9568959999995
3835,3425.6009219999983
3836,2104.367428000001
3837,619.7199820000001
3838,1608.4929039999981
3839,1990.582208
3840,3432.345476000001
3841,2925.8181519999994
3842,221.07888999999994
3843,2226.947866000002
3844,4257.817632000001
3845,523.3188000000001
3846,3087.5676039999985
3847,380.9707599999998
3848,219.6407619999999
3849,1221.649788
3850,3770.6118239999983
3851,3148.96768
3852,1387.8867320000004
3853,1207.0820840000008
3854,2923.6076959999996
3855,367.86115800000005
3856,1173.4059199999997
3857,2454.27196
3858,3159.3075539999995
3859,3775.099315999999
3860,613.3149860000001
3861,2083.3481219999985
3862,377.4486779999999
3863,3700.949170000001
3864,1313.7499019999993
3865,454.6814780000001
3866,245.7800699999999
3867,2431.9543439999998
3868,1944.7818259999997
3869,3422.2519479999983
3870,421.6311660000002
3871,3787.090374
3872,2378.677028
3873,2427.1938740000005
3874,1886.4177980000002
3875,344.9509799999999
3876,1600.2502999999988
3877,909.6692239999998
